order_detail_id,order_id,product_id,quantity,discount
85788,30449,369,1,5.16
85789,42780,128,5,28.8
85790,46874,257,8,8.88
85791,48210,429,6,17.92
85792,16514,366,3,26.19
85793,21583,391,3,2.89
85794,21393,37,9,4.12
85795,3923,483,3,7.85
85796,4043,444,2,1.08
85797,5105,131,1,21.94
85798,18948,370,3,6.69
85799,35738,355,4,15.09
85800,34715,314,6,28.15
85801,41573,16,4,1.07
85802,17428,233,4,28.04
85803,32205,122,6,13.27
85804,26913,437,6,22.53
85805,31892,111,10,23.9
85806,46481,294,3,15.03
85807,40850,112,6,6.4
85808,12261,171,1,0.88
85809,21332,123,1,18.2
85810,19529,421,8,18.16
85811,24868,186,3,10.77
85812,1832,124,9,2.64
85813,7747,159,8,14.05
85814,7380,56,5,11.86
85815,3899,347,9,25.63
85816,36413,444,7,18.28
85817,30033,26,5,25.08
85818,25393,487,7,12.1
85819,463,485,3,14.13
85820,49136,190,3,26.1
85821,25912,59,2,10.99
85822,5833,49,5,6.21
85823,5927,114,8,26.16
85824,46639,74,9,2.54
85825,32818,336,8,17.16
85826,41026,190,1,27.56
85827,21903,96,10,29.12
85828,14328,290,5,8.26
85829,21334,90,6,4.37
85830,45803,131,7,20.85
85831,26608,206,3,0.52
85832,34765,300,3,24.25
85833,36517,93,10,14.49
85834,27113,495,2,14.44
85835,49736,432,10,11.82
85836,43698,129,4,13.11
85837,20342,271,6,9.68
85838,25151,215,10,20.67
85839,7717,161,7,19.06
85840,4062,377,4,21.67
85841,2670,468,5,7.29
85842,31943,190,8,14.47
85843,39882,283,5,18.36
85844,8774,458,3,26.28
85845,24960,46,10,15.17
85846,32103,106,4,3.86
85847,31924,242,5,6.12
85848,32820,355,9,19.29
85849,36384,430,1,15.33
85850,6850,69,4,27.18
85851,47747,131,4,19.74
85852,6570,50,5,1.39
85853,29478,335,3,9.0
85854,13261,104,7,3.04
85855,59,290,4,15.12
85856,26956,37,10,14.54
85857,29179,270,4,7.65
85858,8916,445,5,9.61
85859,20795,415,7,27.99
85860,47456,31,10,3.74
85861,21365,208,3,1.59
85862,27427,212,9,29.51
85863,29693,256,7,21.37
85864,30253,3,10,24.55
85865,6033,361,10,11.91
85866,24587,29,3,11.85
85867,22008,458,1,17.63
85868,11526,243,1,4.08
85869,4802,449,8,20.93
85870,10644,473,10,8.02
85871,12167,433,2,25.32
85872,28234,316,9,7.1
85873,11064,6,10,5.37
85874,39945,28,2,10.63
85875,42027,498,8,25.58
85876,4980,11,3,13.15
85877,13517,216,6,29.38
85878,20352,178,8,8.4
85879,28889,325,7,4.11
85880,48587,491,2,29.5
85881,23640,181,3,18.31
85882,36553,13,8,11.92
85883,8679,471,1,19.82
85884,17180,155,3,20.64
85885,22578,149,3,22.12
85886,49347,255,10,23.64
85887,47114,102,4,6.67
85888,23659,295,2,11.04
85889,44228,210,1,8.54
85890,1054,45,6,18.17
85891,25427,260,5,7.3
85892,17527,231,10,19.66
85893,38957,336,5,10.22
85894,36784,75,2,18.46
85895,9345,355,1,21.43
85896,6095,349,10,27.65
85897,17162,63,5,4.89
85898,28301,134,4,24.61
85899,5825,246,8,15.83
85900,38197,377,2,11.77
85901,27702,57,5,28.63
85902,36659,192,3,17.05
85903,26392,325,1,17.01
85904,30509,121,3,10.4
85905,4306,49,8,21.55
85906,32252,237,8,26.05
85907,28613,424,10,4.92
85908,38241,102,1,10.59
85909,6679,299,9,0.34
85910,10939,270,9,9.8
85911,32440,413,10,4.86
85912,24894,71,4,1.08
85913,49767,293,1,19.15
85914,41458,87,5,27.98
85915,22581,95,7,2.09
85916,30631,258,9,28.89
85917,18222,366,4,5.65
85918,10784,326,8,4.69
85919,33863,288,2,9.82
85920,31272,35,9,25.63
85921,30254,191,1,3.48
85922,39819,275,10,18.27
85923,40989,165,2,7.11
85924,4944,450,8,16.64
85925,10611,414,1,29.57
85926,48531,92,7,27.88
85927,18512,303,7,27.91
85928,7925,451,7,3.33
85929,25180,178,5,8.09
85930,9516,285,2,28.92
85931,21190,160,2,10.5
85932,43237,319,3,25.06
85933,21087,278,8,24.15
85934,14941,417,10,24.95
85935,32744,359,3,6.54
85936,2788,425,1,2.26
85937,18134,318,3,20.01
85938,21735,234,7,18.0
85939,32319,282,2,24.58
85940,26788,146,3,6.07
85941,7680,334,7,8.58
85942,43030,170,3,29.14
85943,6452,296,8,5.98
85944,34419,305,6,27.45
85945,36816,149,1,26.4
85946,11745,203,6,24.09
85947,14376,30,2,7.8
85948,744,232,6,28.51
85949,48927,234,5,29.65
85950,1556,96,4,20.42
85951,22463,297,5,20.35
85952,45099,387,9,29.77
85953,43375,294,9,5.56
85954,35262,179,5,13.83
85955,3074,404,1,25.94
85956,20659,385,8,25.59
85957,41946,380,7,18.7
85958,24204,51,9,1.79
85959,39663,400,10,21.39
85960,29257,304,7,15.51
85961,34853,237,3,27.85
85962,46403,247,8,24.49
85963,4711,485,9,8.79
85964,30688,77,7,25.49
85965,24206,377,1,0.94
85966,39481,338,6,0.73
85967,12313,311,9,9.8
85968,14260,280,8,4.49
85969,32542,322,6,27.2
85970,11111,467,8,14.35
85971,48835,330,10,10.13
85972,4472,215,1,12.36
85973,10820,376,7,24.24
85974,49627,379,10,15.15
85975,24494,451,1,6.55
85976,12151,443,8,25.25
85977,19213,132,3,22.24
85978,28556,145,1,4.18
85979,21626,11,7,19.19
85980,4760,401,2,25.15
85981,29951,457,6,4.88
85982,17742,231,10,25.62
85983,27705,451,5,0.06
85984,28040,58,4,24.61
85985,32178,9,8,23.51
85986,21730,338,7,7.74
85987,19529,202,4,6.23
85988,26554,230,4,11.77
85989,29620,362,2,29.35
85990,6097,493,5,22.86
85991,36962,101,10,7.15
85992,6659,402,8,10.6
85993,559,78,2,21.19
85994,16403,54,2,29.84
85995,38608,223,2,8.24
85996,39233,134,8,9.71
85997,47630,489,4,17.58
85998,30933,286,9,6.03
85999,45447,398,4,1.06
86000,46439,346,1,11.94
86001,41956,344,5,18.06
86002,38594,464,1,21.72
86003,25684,151,8,4.88
86004,47456,48,7,26.86
86005,42334,357,5,5.68
86006,20073,321,5,23.01
86007,19944,252,7,3.39
86008,35413,312,2,10.56
86009,14795,55,9,27.7
86010,36789,499,3,13.04
86011,29185,220,7,13.05
86012,37053,445,8,24.84
86013,32896,154,9,6.47
86014,8869,266,5,23.11
86015,21289,247,2,13.54
86016,32906,411,5,22.64
86017,37451,293,2,7.67
86018,14020,349,2,3.92
86019,38711,260,5,0.27
86020,29267,290,5,22.57
86021,27158,168,8,1.78
86022,22367,279,10,25.65
86023,3382,346,10,12.82
86024,18023,372,7,6.78
86025,24407,411,5,21.01
86026,27617,325,3,6.26
86027,36217,466,7,19.73
86028,46095,122,1,0.05
86029,24804,466,1,11.9
86030,37089,203,7,28.38
86031,17727,27,2,11.41
86032,10371,376,7,17.66
86033,12196,342,5,7.99
86034,49211,346,6,28.94
86035,49763,370,9,18.78
86036,37242,78,5,8.04
86037,4334,499,6,0.05
86038,49898,434,5,14.34
86039,42090,238,10,13.18
86040,6558,329,8,6.54
86041,15210,486,9,5.75
86042,17896,224,3,11.77
86043,6323,461,6,26.23
86044,3670,12,5,7.36
86045,16066,200,10,10.98
86046,31575,302,10,12.49
86047,40115,333,2,20.38
86048,6979,276,5,15.65
86049,25064,69,2,16.03
86050,36714,325,9,0.52
86051,29116,490,3,12.25
86052,26519,64,9,22.41
86053,34183,195,6,21.2
86054,39039,219,6,28.34
86055,27387,322,1,18.87
86056,7380,406,5,18.0
86057,16217,12,8,1.18
86058,49281,124,5,14.75
86059,23659,125,10,5.6
86060,32876,245,3,5.59
86061,48815,9,4,16.66
86062,30868,473,1,22.94
86063,47248,387,7,2.58
86064,31559,30,9,29.08
86065,31703,305,3,13.79
86066,36603,69,3,11.54
86067,37808,59,9,15.79
86068,12082,231,6,25.98
86069,31970,52,1,0.5
86070,6624,327,6,26.73
86071,1227,194,3,5.61
86072,1939,58,7,11.71
86073,41147,423,4,18.96
86074,33004,147,7,29.7
86075,33089,241,9,2.9
86076,42994,482,9,22.48
86077,46637,52,1,22.42
86078,23035,134,2,3.21
86079,47078,153,9,23.18
86080,43498,264,10,17.44
86081,29172,67,9,1.51
86082,10230,194,4,3.3
86083,28486,447,4,28.54
86084,8476,484,1,20.69
86085,20308,97,8,14.43
86086,11550,297,5,22.4
86087,7854,66,8,15.16
86088,16687,319,7,13.95
86089,21656,201,3,21.37
86090,35403,444,2,10.3
86091,22343,466,9,0.08
86092,4137,416,6,16.31
86093,43743,195,2,17.12
86094,35102,157,10,17.04
86095,20903,229,1,22.1
86096,17977,446,5,29.03
86097,6908,288,9,23.09
86098,12908,196,6,3.32
86099,32118,41,8,14.32
86100,34951,155,7,23.33
86101,40143,340,8,7.58
86102,45972,457,5,7.27
86103,11612,13,8,25.91
86104,28937,213,3,2.32
86105,21324,225,5,20.35
86106,9809,415,10,4.51
86107,2455,359,10,2.43
86108,7059,429,1,1.08
86109,44984,255,3,11.0
86110,23021,57,6,18.11
86111,42713,390,9,5.4
86112,34790,61,1,19.77
86113,1577,86,7,7.74
86114,618,292,5,17.44
86115,13573,267,10,29.31
86116,42151,133,7,24.48
86117,8510,200,7,6.43
86118,6792,59,4,12.45
86119,34487,294,6,0.32
86120,18579,157,7,20.73
86121,49446,477,7,21.3
86122,47366,11,6,16.86
86123,13529,372,8,17.32
86124,14143,172,10,8.81
86125,36770,321,8,27.23
86126,29872,417,10,13.95
86127,35102,406,3,26.29
86128,31789,132,8,16.54
86129,9979,280,5,3.81
86130,1732,286,6,17.16
86131,18335,96,3,1.29
86132,16364,354,2,10.73
86133,35325,441,3,26.23
86134,37882,311,8,15.09
86135,12520,224,4,10.24
86136,44742,365,8,22.3
86137,25269,74,10,13.93
86138,30158,394,1,17.58
86139,29024,37,5,3.34
86140,44107,96,9,2.72
86141,20231,493,2,16.9
86142,1132,253,2,5.13
86143,21414,383,10,20.12
86144,30050,332,6,20.29
86145,40003,436,7,25.48
86146,18567,171,2,26.34
86147,25260,471,5,11.74
86148,38613,162,2,27.11
86149,14395,467,10,6.01
86150,49724,6,6,1.6
86151,26980,388,7,8.04
86152,37776,421,8,22.69
86153,11928,277,6,5.1
86154,3297,338,7,6.39
86155,18412,110,2,11.79
86156,46047,4,3,14.32
86157,46290,421,5,22.88
86158,24245,200,4,24.44
86159,33793,297,6,16.92
86160,1530,35,9,12.32
86161,21384,300,5,13.45
86162,6851,367,7,5.12
86163,11786,30,1,8.26
86164,49020,412,4,2.76
86165,42958,436,9,26.85
86166,7060,383,8,26.0
86167,31590,9,6,8.66
86168,34011,369,9,8.44
86169,10722,123,4,19.08
86170,9603,400,10,7.21
86171,9170,231,10,29.76
86172,10290,84,4,11.54
86173,20939,265,4,5.89
86174,26245,303,5,19.55
86175,31190,176,4,14.34
86176,36833,149,4,21.11
86177,13702,22,1,0.47
86178,15462,20,3,5.13
86179,11917,74,10,16.0
86180,48063,490,2,16.23
86181,44158,175,8,9.89
86182,28736,97,8,21.8
86183,26417,31,5,6.4
86184,14262,72,6,15.95
86185,20392,218,1,8.1
86186,39567,285,8,22.76
86187,27146,303,6,9.92
86188,40562,461,7,20.29
86189,45997,198,8,7.64
86190,331,330,9,26.19
86191,38493,34,7,17.67
86192,49644,407,7,11.25
86193,25539,160,2,24.85
86194,42530,256,8,18.0
86195,33174,139,4,20.88
86196,17568,394,4,3.52
86197,21405,332,9,1.99
86198,44948,205,1,25.32
86199,29853,53,6,4.33
86200,18525,167,9,14.64
86201,31222,275,4,10.96
86202,46811,98,9,27.53
86203,15025,176,7,26.09
86204,6548,36,10,19.61
86205,37938,104,6,16.63
86206,14772,147,6,10.12
86207,13703,252,4,6.57
86208,40353,331,6,8.99
86209,3280,217,7,19.69
86210,48601,149,9,25.86
86211,331,431,1,17.91
86212,32902,489,3,12.57
86213,44093,401,6,25.02
86214,32446,275,10,6.47
86215,38183,247,6,29.51
86216,45142,21,9,22.1
86217,31349,169,2,20.27
86218,16616,344,4,28.72
86219,28373,137,9,8.45
86220,7475,330,10,17.35
86221,46671,101,1,15.78
86222,48386,253,10,13.03
86223,45027,113,6,18.78
86224,5046,388,2,19.94
86225,44311,493,9,25.97
86226,37418,446,3,14.52
86227,47039,365,5,22.93
86228,38672,500,6,1.62
86229,24461,493,5,10.45
86230,42686,69,10,13.95
86231,30517,430,9,21.36
86232,23637,79,3,26.76
86233,11586,251,6,12.34
86234,8030,437,3,0.04
86235,45861,308,5,5.06
86236,21227,406,4,13.45
86237,15269,239,7,7.75
86238,17097,189,9,20.99
86239,34303,83,7,3.98
86240,16621,413,7,20.26
86241,23178,227,2,21.82
86242,1075,8,9,7.59
86243,36237,99,8,26.31
86244,26809,311,8,5.32
86245,49613,448,1,10.31
86246,30447,9,2,0.46
86247,14931,491,6,4.52
86248,32582,319,9,4.78
86249,28843,252,9,26.58
86250,33276,294,10,11.26
86251,25666,351,5,3.41
86252,48099,265,7,3.73
86253,48280,332,10,12.9
86254,41364,4,1,5.46
86255,36474,161,1,4.67
86256,22226,72,5,6.3
86257,34624,313,10,29.52
86258,1214,339,3,5.51
86259,38536,187,2,22.14
86260,32677,262,1,10.07
86261,16942,197,4,7.68
86262,20798,16,5,20.56
86263,18859,248,5,28.98
86264,16684,473,4,18.56
86265,47392,212,10,29.29
86266,683,32,10,19.12
86267,46525,436,2,15.96
86268,24267,247,3,4.36
86269,40266,232,4,13.05
86270,16212,126,7,9.58
86271,6289,455,8,17.25
86272,6448,73,4,10.99
86273,33149,47,8,13.54
86274,15835,460,4,3.25
86275,3535,156,2,18.95
86276,22445,211,4,22.45
86277,47493,285,10,14.16
86278,1110,152,2,7.4
86279,37654,306,8,19.22
86280,21394,369,9,15.12
86281,40636,356,8,24.25
86282,25457,358,6,22.87
86283,33685,161,1,13.69
86284,2135,215,7,15.03
86285,33193,99,4,11.82
86286,16668,488,10,4.48
86287,35285,14,8,14.51
86288,34938,237,7,18.73
86289,3190,336,9,18.08
86290,46410,40,6,17.29
86291,49537,52,7,7.34
86292,41572,350,8,0.88
86293,29886,56,3,7.62
86294,36792,495,10,25.82
86295,16910,306,7,11.31
86296,44411,54,6,26.01
86297,38815,115,3,11.65
86298,41798,430,1,21.41
86299,32660,182,2,25.4
86300,19128,461,2,5.65
86301,7079,469,1,27.08
86302,45357,457,7,7.52
86303,48879,150,9,26.96
86304,19722,409,7,17.52
86305,5708,131,3,8.6
86306,33750,478,8,1.56
86307,32078,89,1,18.47
86308,21803,448,2,11.0
86309,28635,121,4,18.78
86310,41201,235,7,15.64
86311,46495,400,3,27.97
86312,3072,19,6,18.41
86313,18657,290,4,11.02
86314,12097,321,1,0.36
86315,37194,472,1,20.31
86316,14236,494,7,3.54
86317,253,207,4,9.18
86318,29220,92,6,8.38
86319,30500,13,3,25.53
86320,6057,356,5,1.75
86321,27111,117,7,15.31
86322,35352,389,3,2.31
86323,36862,453,6,8.15
86324,23106,500,3,8.0
86325,34543,395,2,14.33
86326,21037,402,4,1.0
86327,15918,326,1,13.97
86328,48849,304,6,16.29
86329,39594,242,6,10.46
86330,47303,357,9,29.36
86331,37475,381,8,3.81
86332,2649,241,8,16.86
86333,32876,87,7,3.26
86334,35843,155,3,13.97
86335,33841,354,5,6.88
86336,15704,34,9,16.85
86337,16935,396,7,13.04
86338,18431,354,4,5.48
86339,23650,31,3,10.52
86340,15972,124,7,25.37
86341,542,388,7,6.16
86342,10052,482,9,16.3
86343,14847,145,8,11.11
86344,8580,158,9,26.83
86345,28790,32,8,1.27
86346,37762,425,3,14.68
86347,7587,348,4,25.03
86348,45696,261,2,21.75
86349,15320,467,1,12.53
86350,37626,424,9,17.02
86351,24021,86,6,3.87
86352,8661,1,2,28.55
86353,11514,51,6,23.73
86354,29172,344,8,29.51
86355,29174,119,9,21.17
86356,46875,492,5,13.2
86357,30572,43,10,4.62
86358,18730,354,4,26.06
86359,21636,208,6,29.79
86360,32125,212,6,15.25
86361,29499,169,2,27.74
86362,27230,27,10,2.88
86363,32847,374,5,17.13
86364,2562,226,9,12.53
86365,36532,204,2,7.97
86366,38070,73,9,12.6
86367,43673,356,4,21.22
86368,4226,257,10,22.76
86369,5401,128,1,9.28
86370,12879,189,7,15.49
86371,23172,107,10,0.59
86372,16850,115,10,24.84
86373,27360,181,2,21.83
86374,32987,133,5,28.19
86375,12426,265,6,19.42
86376,49674,184,1,9.01
86377,24739,424,7,14.55
86378,15323,43,8,2.51
86379,11190,63,2,22.98
86380,14203,121,10,13.83
86381,42189,143,1,3.45
86382,39872,433,10,13.44
86383,40230,466,2,26.25
86384,7244,425,9,22.19
86385,33428,480,1,4.28
86386,637,74,5,12.09
86387,42520,243,1,23.7
86388,38643,7,3,22.38
86389,39135,389,9,11.46
86390,23864,282,7,29.34
86391,12501,403,6,14.19
86392,15981,341,10,18.89
86393,12018,210,4,4.56
86394,43541,134,3,29.99
86395,20942,387,1,24.8
86396,30713,94,9,12.27
86397,32267,172,3,22.4
86398,37996,223,9,9.15
86399,12280,186,1,9.82
86400,11279,478,1,6.61
86401,34149,395,2,9.6
86402,6559,96,9,13.84
86403,18515,170,4,15.76
86404,49713,493,1,19.65
86405,33289,234,5,24.15
86406,44619,56,3,10.58
86407,31199,231,5,19.84
86408,22192,16,4,24.31
86409,13464,89,6,27.26
86410,11524,416,4,29.13
86411,6699,380,10,11.37
86412,49567,498,5,21.48
86413,15301,285,7,4.98
86414,29817,28,9,10.76
86415,4697,78,10,10.56
86416,23317,109,9,3.72
86417,15302,184,10,3.35
86418,11469,364,3,20.75
86419,37380,396,5,23.35
86420,13887,382,3,25.89
86421,40123,19,10,15.22
86422,4624,15,7,18.1
86423,12324,324,3,18.75
86424,13953,187,10,27.42
86425,44234,219,2,29.38
86426,39659,410,1,18.62
86427,39695,237,3,5.14
86428,11440,494,1,15.6
86429,22689,410,9,22.41
86430,40503,361,9,3.26
86431,40225,95,6,17.3
86432,1943,373,4,15.87
86433,45018,348,7,25.26
86434,45734,227,8,2.13
86435,40123,90,4,26.14
86436,47179,185,5,17.48
86437,1507,278,2,29.47
86438,8665,165,5,2.13
86439,3762,2,6,23.77
86440,4708,10,3,8.82
86441,37693,48,9,1.63
86442,47237,445,7,26.05
86443,39552,429,10,23.46
86444,39153,399,8,12.66
86445,17374,320,4,25.79
86446,48861,396,10,3.76
86447,1880,486,9,11.63
86448,34748,495,8,13.38
86449,35106,419,10,17.3
86450,41763,408,4,26.04
86451,38499,16,4,23.62
86452,403,430,4,10.23
86453,21716,104,6,13.48
86454,39482,198,9,6.24
86455,21723,196,1,24.4
86456,22279,210,9,2.59
86457,34407,159,9,13.72
86458,28557,270,6,20.65
86459,47789,324,8,23.51
86460,8984,293,7,20.67
86461,24088,473,9,4.86
86462,20142,303,5,5.15
86463,5495,117,3,8.32
86464,10528,483,7,5.02
86465,44953,359,3,24.07
86466,45400,364,2,10.49
86467,38917,368,8,10.9
86468,42323,226,6,20.48
86469,22689,49,4,9.58
86470,22284,18,7,3.28
86471,30717,184,3,12.99
86472,20994,312,9,15.41
86473,35292,209,5,28.1
86474,18016,101,10,10.71
86475,20226,230,7,11.23
86476,5194,257,3,8.88
86477,47506,353,9,24.46
86478,33341,143,8,21.55
86479,28833,291,2,28.57
86480,25520,389,8,10.28
86481,31132,38,3,2.58
86482,47411,149,8,15.7
86483,2253,181,3,22.47
86484,38993,33,7,9.02
86485,43176,324,5,25.85
86486,30350,414,1,14.94
86487,27991,223,10,29.79
86488,3498,364,6,7.65
86489,21720,83,2,10.7
86490,11318,164,9,8.65
86491,46086,418,7,13.14
86492,31320,454,2,9.82
86493,17450,59,9,8.08
86494,36941,101,3,23.49
86495,8871,127,10,10.1
86496,20319,382,1,24.39
86497,11133,416,1,8.95
86498,39274,319,8,10.5
86499,44358,144,4,1.31
86500,48036,209,4,21.05
86501,45967,5,4,8.14
86502,35374,16,7,13.08
86503,42455,414,1,3.05
86504,25053,104,9,17.86
86505,30172,300,10,27.72
86506,48204,320,9,25.04
86507,18279,79,5,27.92
86508,28881,178,8,24.94
86509,38082,334,3,26.65
86510,48103,276,7,17.83
86511,37245,66,3,27.06
86512,34400,220,8,22.16
86513,4492,102,6,17.53
86514,1245,400,7,8.19
86515,26419,279,1,12.1
86516,16405,100,4,14.84
86517,5083,151,5,12.31
86518,4188,96,1,5.04
86519,13030,294,9,9.64
86520,11414,327,3,24.43
86521,43063,472,4,8.23
86522,28879,472,7,19.57
86523,21648,462,2,18.13
86524,36740,217,7,3.55
86525,34009,225,9,10.5
86526,9865,310,5,23.5
86527,31701,162,9,14.9
86528,15912,464,10,28.57
86529,41223,135,3,5.9
86530,15013,154,1,19.54
86531,20586,257,10,19.38
86532,10591,207,9,11.89
86533,1474,123,1,23.11
86534,8597,220,1,8.88
86535,37349,383,5,9.2
86536,2566,377,8,17.38
86537,7143,239,5,8.29
86538,49621,284,7,1.82
86539,47095,236,4,28.16
86540,31419,416,5,10.36
86541,37635,217,4,15.69
86542,44218,148,6,17.45
86543,651,38,3,8.87
86544,26675,218,7,11.69
86545,3744,164,1,13.47
86546,9205,56,10,22.16
86547,21202,492,2,19.8
86548,32615,213,8,28.31
86549,40508,37,10,25.9
86550,31138,262,9,9.29
86551,36704,448,1,9.5
86552,13568,266,2,2.7
86553,1764,116,5,5.59
86554,40464,403,8,7.49
86555,22692,410,3,29.95
86556,39188,362,8,4.56
86557,22143,377,10,27.3
86558,39097,281,4,27.72
86559,27719,102,4,9.37
86560,9235,137,2,9.34
86561,23889,346,2,19.61
86562,27972,215,6,1.76
86563,42956,375,5,7.29
86564,24365,121,7,7.03
86565,36956,485,6,4.15
86566,25987,239,9,21.0
86567,42751,58,5,20.0
86568,2898,214,6,3.3
86569,8106,425,7,13.94
86570,8430,189,1,21.44
86571,43780,479,5,16.29
86572,13696,494,3,19.7
86573,8939,423,2,0.62
86574,41562,170,9,14.87
86575,19618,406,7,20.54
86576,26749,126,2,17.11
86577,13556,393,2,22.21
86578,12060,310,1,0.71
86579,18511,395,6,24.69
86580,41185,96,10,17.72
86581,41976,274,4,0.02
86582,29427,285,9,24.39
86583,34138,153,3,29.97
86584,4148,440,10,25.74
86585,47361,267,5,5.64
86586,26209,313,9,20.92
86587,16500,322,5,8.09
86588,37821,345,8,26.68
86589,32264,494,5,22.77
86590,29101,333,6,17.47
86591,33195,6,4,4.74
86592,18567,483,3,10.08
86593,5777,119,1,9.02
86594,160,199,6,17.29
86595,32769,103,8,8.71
86596,7468,103,10,2.8
86597,33101,312,9,8.45
86598,34210,313,6,25.37
86599,35329,92,6,19.18
86600,2972,14,10,6.54
86601,42538,378,7,8.06
86602,37435,125,4,29.33
86603,31173,231,10,5.54
86604,33180,109,6,24.15
86605,48190,139,4,0.51
86606,42242,391,9,15.45
86607,11022,66,10,30.0
86608,22202,70,3,18.86
86609,46652,152,8,0.11
86610,19112,319,2,3.54
86611,3381,449,2,21.0
86612,34822,329,10,2.99
86613,22661,410,10,9.46
86614,2716,188,1,11.55
86615,44543,114,8,20.73
86616,45211,189,6,5.29
86617,41826,109,6,19.9
86618,27131,102,3,17.19
86619,9266,328,5,6.65
86620,43110,227,9,9.59
86621,2680,414,5,2.04
86622,22714,496,4,23.34
86623,14858,330,6,25.04
86624,47796,112,6,3.57
86625,30221,103,8,7.12
86626,16988,211,10,17.57
86627,9421,264,5,27.06
86628,7827,244,8,1.35
86629,23417,45,2,26.54
86630,43619,43,3,25.16
86631,31092,449,9,9.47
86632,25552,9,5,16.48
86633,9760,343,9,22.49
86634,47507,103,2,25.99
86635,22137,369,4,13.5
86636,31077,127,10,19.27
86637,24271,215,3,23.99
86638,37988,177,3,0.48
86639,13049,178,3,12.68
86640,22466,328,2,24.45
86641,2265,264,6,5.91
86642,39835,152,5,7.98
86643,10524,200,7,24.04
86644,26626,457,6,14.3
86645,33298,118,8,12.66
86646,26117,25,9,3.26
86647,27882,99,10,11.28
86648,32984,134,8,3.46
86649,29219,279,3,7.38
86650,936,228,3,10.64
86651,41088,15,8,28.82
86652,3942,206,8,10.39
86653,47278,346,7,11.18
86654,17047,264,5,18.79
86655,36645,37,1,22.99
86656,27114,87,4,14.31
86657,11427,197,3,14.11
86658,34180,422,8,10.28
86659,20860,202,8,4.62
86660,2269,333,10,4.49
86661,26222,167,10,28.3
86662,33744,439,9,14.9
86663,7837,251,10,2.1
86664,47590,244,8,10.84
86665,28018,454,7,17.05
86666,31807,40,10,28.54
86667,24337,233,1,9.05
86668,34788,174,5,13.13
86669,30253,477,9,19.93
86670,34336,495,5,1.45
86671,20711,194,4,24.92
86672,24999,140,3,28.6
86673,4116,416,2,12.92
86674,38976,123,5,24.23
86675,5734,455,7,15.13
86676,39042,57,8,7.36
86677,18406,352,1,0.23
86678,39974,89,10,20.37
86679,39792,276,5,25.2
86680,43617,300,4,1.16
86681,40524,354,6,9.99
86682,40547,11,1,15.31
86683,18198,345,7,12.54
86684,40474,196,7,29.4
86685,14942,314,5,17.85
86686,24744,93,1,10.65
86687,48652,499,6,4.18
86688,25909,41,4,15.46
86689,11619,186,4,17.8
86690,7680,400,8,13.21
86691,23329,484,9,8.24
86692,33459,347,10,21.15
86693,27478,15,2,5.6
86694,21699,477,7,0.3
86695,48867,190,8,26.02
86696,46445,329,1,20.3
86697,36298,405,1,10.37
86698,7096,336,6,26.13
86699,49730,92,4,19.94
86700,23221,42,1,20.06
86701,39869,227,9,20.64
86702,30590,150,10,1.87
86703,21596,233,2,1.14
86704,38023,463,3,16.9
86705,36862,27,5,22.12
86706,6678,496,9,26.49
86707,9275,247,6,16.99
86708,42944,401,4,27.58
86709,42794,98,2,29.34
86710,28738,185,10,1.86
86711,10357,80,4,9.01
86712,30968,381,7,13.2
86713,7443,64,8,10.67
86714,36787,492,10,3.88
86715,42924,88,9,10.45
86716,43747,49,10,8.72
86717,7389,109,1,20.16
86718,12266,79,10,21.1
86719,25017,114,10,11.36
86720,13850,237,3,15.14
86721,41221,168,4,23.09
86722,11773,124,1,5.28
86723,5620,33,9,26.66
86724,10522,199,6,26.32
86725,29616,34,9,23.91
86726,16002,257,5,2.04
86727,29828,269,7,3.53
86728,4047,42,3,0.18
86729,24196,174,7,12.11
86730,5905,422,9,25.03
86731,42465,128,1,5.66
86732,9399,360,6,10.59
86733,4677,406,8,14.08
86734,36166,310,7,22.44
86735,20337,203,7,29.15
86736,13343,448,6,10.07
86737,3656,385,10,23.06
86738,14976,278,6,25.46
86739,15913,53,10,28.79
86740,45030,185,7,24.87
86741,9480,213,2,8.25
86742,13858,149,7,25.03
86743,8505,421,5,1.4
86744,401,146,10,10.3
86745,43301,273,1,18.61
86746,2223,396,6,19.9
86747,44077,106,10,7.69
86748,11654,490,9,20.69
86749,36240,170,9,22.81
86750,32546,324,1,8.57
86751,25485,1,3,9.44
86752,13841,276,3,22.82
86753,34615,361,3,13.33
86754,3535,131,5,17.22
86755,420,223,7,4.65
86756,14608,157,2,22.35
86757,41735,459,1,21.16
86758,22480,83,6,10.63
86759,1247,460,1,1.63
86760,4264,89,1,8.24
86761,47620,454,4,9.3
86762,10354,402,9,3.45
86763,14915,161,2,20.22
86764,444,195,7,0.66
86765,34965,308,7,27.48
86766,7768,474,6,2.58
86767,41158,210,8,5.61
86768,33945,56,7,28.75
86769,10292,214,8,15.39
86770,19154,418,1,9.19
86771,47882,208,2,21.56
86772,46501,156,2,25.1
86773,30628,457,4,28.54
86774,9840,197,5,21.2
86775,40908,171,10,20.56
86776,29774,145,9,21.27
86777,30533,444,8,8.16
86778,5821,316,3,12.85
86779,20608,319,5,12.7
86780,32166,93,4,16.14
86781,11167,17,3,5.95
86782,40723,443,7,9.43
86783,34856,115,4,29.62
86784,30296,285,1,14.97
86785,12548,1,1,24.07
86786,17502,362,10,13.97
