order_id,customer_id,store_id,order_date,payment_method
34899,4161,7,2024-11-20,Net Banking
34900,5050,47,2024-10-17,Cash
34901,3836,35,2025-09-14,Net Banking
34902,1212,5,2025-03-05,Net Banking
34903,2091,12,2024-08-10,UPI
34904,1996,49,2025-09-20,UPI
34905,5421,23,2025-08-24,Card
34906,4804,30,2025-03-14,Cash
34907,4957,18,2025-10-11,Cash
34908,5286,11,2024-07-11,Card
34909,3733,27,2025-10-03,Card
34910,2647,34,2025-10-15,Net Banking
34911,4705,18,2025-08-05,Card
34912,1764,7,2026-01-14,Net Banking
34913,1793,4,2025-04-17,Card
34914,973,27,2026-06-18,Cash
34915,7762,33,2025-06-17,UPI
34916,4095,24,2025-07-04,Net Banking
34917,7839,45,2025-11-13,Net Banking
34918,9975,22,2024-08-02,Card
34919,3114,7,2025-08-04,Net Banking
34920,3749,8,2025-03-08,Cash
34921,7382,39,2025-04-27,Card
34922,7289,13,2025-08-21,UPI
34923,1851,17,2024-12-05,Cash
34924,6905,39,2025-05-19,Card
34925,6790,13,2024-07-12,Net Banking
34926,3880,48,2025-05-25,Card
34927,4185,28,2026-03-18,Net Banking
34928,8987,46,2026-04-09,UPI
34929,3609,40,2026-03-22,Net Banking
34930,2041,12,2026-06-08,Card
34931,8309,40,2024-08-01,Card
34932,8756,38,2026-06-30,Card
34933,8172,23,2024-10-01,Cash
34934,8412,6,2025-09-25,Card
34935,5433,40,2025-05-18,UPI
34936,8791,22,2026-04-24,UPI
34937,8821,19,2025-12-25,Net Banking
34938,5523,48,2026-05-06,UPI
34939,5083,36,2025-04-28,UPI
34940,5441,1,2024-07-03,Cash
34941,8913,37,2025-05-29,Cash
34942,2813,38,2024-07-10,Cash
34943,5744,23,2026-05-14,Net Banking
34944,3096,36,2024-10-19,Cash
34945,9551,47,2025-02-19,Net Banking
34946,3824,17,2025-12-04,UPI
34947,4592,47,2024-08-14,Cash
34948,3438,42,2026-04-28,UPI
34949,6175,8,2025-06-03,UPI
34950,5655,3,2025-05-15,UPI
34951,678,20,2025-02-11,UPI
34952,2347,12,2024-11-13,UPI
34953,4317,40,2025-08-11,Net Banking
34954,8587,14,2025-10-12,Net Banking
34955,2500,4,2025-11-05,UPI
34956,1631,18,2024-08-09,Cash
34957,6764,36,2025-01-21,Net Banking
34958,2940,16,2025-11-21,Card
34959,3774,45,2026-02-07,Cash
34960,1267,39,2026-04-21,Net Banking
34961,4385,11,2025-05-26,Cash
34962,3791,22,2026-01-29,Card
34963,9996,28,2026-03-20,Card
34964,6368,17,2025-10-28,Cash
34965,5593,16,2026-05-23,Cash
34966,701,38,2024-08-08,Card
34967,6762,40,2025-06-15,UPI
34968,1036,26,2025-10-06,Net Banking
34969,6960,10,2025-11-01,UPI
34970,4717,42,2025-03-08,Cash
34971,9667,1,2024-12-02,Card
34972,1515,49,2025-04-15,Net Banking
34973,2163,45,2026-02-01,UPI
34974,3075,10,2025-06-30,Card
34975,9074,22,2026-03-09,Cash
34976,1158,23,2024-12-22,Net Banking
34977,7799,31,2026-06-05,Net Banking
34978,3278,8,2026-02-04,Card
34979,7705,5,2024-12-23,Card
34980,2858,18,2025-10-02,UPI
34981,9893,35,2026-04-15,Net Banking
34982,9436,36,2026-03-31,Card
34983,9543,32,2025-05-19,Cash
34984,9486,15,2025-11-11,Cash
34985,4746,15,2024-09-03,Card
34986,5717,23,2026-05-03,Cash
34987,225,25,2025-02-09,Net Banking
34988,8700,43,2026-06-17,Card
34989,8188,40,2024-08-22,Net Banking
34990,7822,5,2025-07-08,Card
34991,6255,45,2025-03-13,UPI
34992,3623,14,2025-03-07,Net Banking
34993,3747,37,2026-05-24,UPI
34994,7081,29,2024-08-06,UPI
34995,8429,29,2025-08-30,UPI
34996,5563,22,2025-05-03,UPI
34997,2706,26,2024-07-02,UPI
34998,9908,3,2025-07-26,UPI
34999,279,37,2025-11-12,Net Banking
35000,97,18,2024-11-29,Net Banking
35001,4165,32,2026-04-26,UPI
35002,6784,17,2025-02-03,Net Banking
35003,1590,47,2024-09-14,Net Banking
35004,7236,37,2026-03-13,UPI
35005,9656,43,2026-03-24,Cash
35006,4452,41,2026-03-10,Net Banking
35007,3159,8,2024-07-24,Card
35008,9020,39,2025-07-24,Cash
35009,2019,40,2026-03-17,UPI
35010,9006,43,2026-05-08,Card
35011,9719,24,2024-11-24,Card
35012,6043,20,2024-07-23,Card
35013,1899,32,2025-05-19,Net Banking
35014,6317,14,2025-02-16,Cash
35015,5335,39,2025-11-24,UPI
35016,4187,18,2025-11-20,Card
35017,2167,38,2026-06-23,Net Banking
35018,6939,48,2025-01-29,Card
35019,6379,34,2024-11-10,Card
35020,8153,41,2026-06-11,Net Banking
35021,2887,9,2025-11-05,Card
35022,6923,20,2025-05-31,Net Banking
35023,875,44,2024-07-15,Net Banking
35024,2031,48,2024-11-25,UPI
35025,2395,6,2025-02-11,Card
35026,1879,18,2024-11-21,Cash
35027,3382,17,2026-02-22,Net Banking
35028,2244,24,2025-11-24,Net Banking
35029,1125,50,2026-04-27,UPI
35030,4743,43,2025-07-31,UPI
35031,3221,25,2025-11-06,UPI
35032,6356,25,2026-03-02,Card
35033,572,9,2025-04-13,Card
35034,7011,15,2025-04-30,UPI
35035,3112,8,2024-11-29,UPI
35036,1933,11,2026-01-21,Card
35037,677,11,2025-10-26,Cash
35038,8580,45,2026-03-23,Cash
35039,7131,30,2025-11-17,Card
35040,1551,30,2026-05-30,Card
35041,7504,10,2025-09-07,Cash
35042,6387,10,2025-02-16,Card
35043,3298,44,2025-02-11,Card
35044,8102,18,2024-10-08,Cash
35045,7090,13,2024-12-28,UPI
35046,5843,40,2024-12-29,UPI
35047,6748,2,2024-08-26,Card
35048,3986,39,2026-06-15,Cash
35049,6887,8,2026-03-11,Net Banking
35050,2007,15,2025-06-01,Net Banking
35051,7987,28,2025-04-14,Net Banking
35052,4479,47,2024-09-17,Net Banking
35053,100,27,2026-03-10,UPI
35054,8749,25,2026-04-24,UPI
35055,3406,13,2024-12-09,Net Banking
35056,3922,37,2026-02-19,UPI
35057,2837,2,2026-06-09,Card
35058,118,48,2026-01-16,Card
35059,2039,29,2025-08-01,Cash
35060,5952,8,2025-05-11,UPI
35061,7799,3,2026-05-19,Cash
35062,8819,15,2025-07-02,Card
35063,6959,1,2025-02-04,UPI
35064,3916,33,2025-05-15,Card
35065,1635,17,2024-07-05,UPI
35066,1626,5,2026-04-10,Card
35067,9996,22,2025-12-15,Cash
35068,2803,31,2025-10-27,Cash
35069,6459,1,2026-01-23,Card
35070,144,2,2024-12-17,UPI
35071,8641,8,2026-02-15,Cash
35072,465,48,2024-10-01,UPI
35073,4980,5,2025-09-26,Net Banking
35074,1694,48,2025-04-14,Net Banking
35075,6984,38,2026-03-24,Cash
35076,3519,25,2026-02-15,Card
35077,21,20,2024-08-23,UPI
35078,7329,49,2024-12-18,Net Banking
35079,777,38,2025-09-10,Card
35080,5539,8,2025-05-04,Net Banking
35081,9987,22,2026-02-13,Cash
35082,720,14,2025-10-10,Card
35083,7457,6,2024-09-13,Cash
35084,5382,43,2025-12-26,UPI
35085,9688,21,2025-06-02,UPI
35086,9022,30,2024-08-21,Net Banking
35087,5337,13,2024-07-30,Net Banking
35088,74,15,2025-11-28,Cash
35089,8963,34,2025-05-10,UPI
35090,7479,9,2026-06-03,Cash
35091,2086,3,2026-05-08,Cash
35092,9515,16,2025-10-08,Card
35093,2614,32,2026-02-16,Net Banking
35094,5765,10,2025-05-22,Cash
35095,3835,39,2024-09-25,UPI
35096,4646,35,2025-02-23,UPI
35097,6511,36,2024-11-16,Card
35098,9762,13,2026-04-20,UPI
35099,2111,27,2026-05-13,UPI
35100,3620,8,2025-10-09,UPI
35101,6507,47,2026-03-06,Net Banking
35102,7818,19,2025-02-11,Card
35103,3958,16,2024-09-03,Cash
35104,3019,50,2025-03-26,Net Banking
35105,5352,20,2025-10-06,Cash
35106,7259,1,2026-05-07,Net Banking
35107,1577,30,2025-02-13,Net Banking
35108,1261,7,2025-09-08,Card
35109,1524,16,2025-02-06,Net Banking
35110,735,20,2025-12-23,UPI
35111,6686,36,2026-06-22,UPI
35112,3147,24,2026-05-25,UPI
35113,8788,10,2026-05-27,Card
35114,1714,22,2026-02-19,Cash
35115,1819,1,2025-05-05,Net Banking
35116,5170,40,2026-06-01,Card
35117,2238,39,2025-12-03,UPI
35118,3109,16,2024-07-15,Cash
35119,7722,35,2024-09-25,UPI
35120,8675,20,2025-02-04,Card
35121,7395,23,2025-01-27,Card
35122,2497,25,2024-10-31,UPI
35123,5404,46,2026-04-24,Cash
35124,2329,11,2025-09-17,UPI
35125,2128,32,2025-07-07,UPI
35126,5065,37,2025-05-18,Card
35127,6574,49,2025-09-11,Card
35128,2644,5,2026-01-11,Cash
35129,8415,44,2025-11-04,Net Banking
35130,1369,47,2024-12-23,Net Banking
35131,3685,50,2025-07-25,Card
35132,5120,41,2024-12-01,Card
35133,9234,37,2026-02-09,UPI
35134,3894,35,2025-04-10,UPI
35135,8987,14,2025-03-29,Cash
35136,8888,6,2024-10-08,Cash
35137,1626,3,2025-12-15,Net Banking
35138,1701,15,2024-08-13,Card
35139,7044,26,2026-02-14,Cash
35140,4870,10,2025-09-01,UPI
35141,9660,10,2024-07-07,Net Banking
35142,1510,3,2025-06-23,Cash
35143,1765,40,2024-12-04,UPI
35144,441,39,2025-02-02,Net Banking
35145,1550,30,2025-01-17,Cash
35146,8044,31,2025-05-26,Net Banking
35147,9784,19,2026-03-11,Cash
35148,5757,39,2025-10-04,Cash
35149,177,6,2024-08-31,Card
35150,4027,5,2026-03-20,Card
35151,2573,41,2024-10-12,Card
35152,5290,20,2026-04-24,UPI
35153,4908,16,2025-07-16,Cash
35154,3731,22,2025-12-15,Cash
35155,8226,47,2024-10-08,Net Banking
35156,6935,18,2024-07-17,UPI
35157,1713,40,2024-10-10,Cash
35158,6397,43,2025-02-25,UPI
35159,7643,24,2025-06-27,Cash
35160,7473,43,2026-04-26,Net Banking
35161,4356,16,2025-11-24,UPI
35162,3262,26,2024-08-29,Net Banking
35163,5750,25,2025-12-18,UPI
35164,9229,2,2024-09-11,Cash
35165,8372,1,2024-10-30,Net Banking
35166,5449,20,2025-09-22,Net Banking
35167,894,46,2026-04-03,Net Banking
35168,9603,48,2025-02-01,UPI
35169,3706,20,2026-04-20,Card
35170,8790,22,2026-04-07,UPI
35171,6227,20,2026-04-01,UPI
35172,7826,45,2024-08-24,Card
35173,332,17,2024-07-18,Cash
35174,4017,13,2024-08-07,Cash
35175,1599,5,2025-03-24,UPI
35176,5445,6,2025-04-01,Cash
35177,1276,26,2025-01-23,Card
35178,2324,18,2025-06-30,UPI
35179,5707,28,2025-06-15,Cash
35180,3451,33,2025-09-18,UPI
35181,9609,9,2025-11-14,UPI
35182,7334,37,2025-02-23,Cash
35183,2366,4,2025-02-20,Cash
35184,6607,14,2026-06-21,Card
35185,6341,18,2025-09-29,UPI
35186,6446,29,2025-03-15,Net Banking
35187,5714,2,2024-11-07,Cash
35188,1819,16,2025-07-09,Card
35189,7772,42,2026-05-07,Card
35190,8475,1,2024-11-12,Net Banking
35191,8636,23,2025-09-22,Net Banking
35192,495,29,2025-12-11,Cash
35193,2083,30,2026-03-19,Net Banking
35194,9407,24,2024-11-01,Cash
35195,5373,45,2025-09-03,UPI
35196,3549,11,2025-04-21,Net Banking
35197,9828,12,2024-08-31,Net Banking
35198,1026,37,2025-10-20,Cash
35199,4874,1,2025-04-28,Cash
35200,3321,39,2025-11-18,Cash
35201,7698,2,2025-08-11,UPI
35202,1337,31,2025-11-24,Card
35203,3495,46,2024-12-08,Net Banking
35204,5764,36,2024-07-07,Card
35205,686,43,2025-08-08,UPI
35206,9595,21,2025-03-02,Cash
35207,1281,46,2025-12-22,Cash
35208,4303,50,2025-06-17,Card
35209,2680,40,2025-12-22,Net Banking
35210,8572,13,2024-11-29,UPI
35211,1181,27,2024-07-09,UPI
35212,904,44,2025-11-22,Net Banking
35213,5324,3,2026-04-25,Net Banking
35214,1232,31,2025-07-10,Net Banking
35215,9311,42,2025-07-24,Net Banking
35216,8943,14,2024-07-30,Card
35217,3548,15,2025-11-11,Card
35218,3904,18,2025-07-02,UPI
35219,6068,6,2025-09-29,Cash
35220,4046,32,2026-04-03,Cash
35221,8939,24,2024-10-22,UPI
35222,272,25,2025-05-08,Cash
35223,6415,25,2025-01-27,UPI
35224,9382,48,2025-11-15,Cash
35225,2342,27,2026-06-30,UPI
35226,4112,14,2024-08-31,Card
35227,5505,29,2026-06-15,Cash
35228,5260,48,2024-07-31,UPI
35229,2297,2,2026-04-20,Net Banking
35230,9644,21,2026-02-04,UPI
35231,3596,30,2025-12-09,Cash
35232,7298,30,2025-12-28,UPI
35233,2408,30,2024-08-23,Cash
35234,108,9,2025-06-06,UPI
35235,6523,34,2024-11-04,UPI
35236,1419,23,2025-04-21,UPI
35237,7638,15,2026-02-07,UPI
35238,4455,3,2024-12-31,Net Banking
35239,1424,8,2024-11-07,Card
35240,1738,44,2024-08-02,Net Banking
35241,8517,5,2024-09-27,Cash
35242,28,5,2024-09-22,Net Banking
35243,814,18,2026-03-06,Cash
35244,1864,45,2025-12-27,Net Banking
35245,1828,15,2026-04-11,UPI
35246,5682,32,2024-11-21,UPI
35247,1881,15,2025-12-16,Cash
35248,2021,24,2025-11-27,Net Banking
35249,9449,50,2025-07-06,UPI
35250,7640,50,2024-12-22,Net Banking
35251,6193,41,2026-06-25,Cash
35252,356,22,2025-12-18,UPI
35253,9602,34,2025-03-10,Card
35254,6994,2,2025-07-21,Net Banking
35255,9351,49,2025-12-25,UPI
35256,170,25,2025-07-13,Net Banking
35257,5981,26,2024-08-14,Card
35258,9243,19,2024-11-24,UPI
35259,1548,33,2024-09-20,Cash
35260,773,29,2025-08-12,Card
35261,2670,36,2026-06-21,Net Banking
35262,2931,20,2025-08-19,Cash
35263,5154,45,2025-06-15,UPI
35264,2691,34,2025-01-12,UPI
35265,4734,38,2026-05-03,Card
35266,7708,37,2025-11-19,Net Banking
35267,1946,39,2024-11-23,Card
35268,5300,47,2025-03-28,Cash
35269,3639,1,2026-04-14,Cash
35270,2536,36,2025-02-14,Net Banking
35271,4776,4,2025-04-29,UPI
35272,7717,17,2024-11-01,Card
35273,8920,18,2026-03-19,Card
35274,5484,46,2026-02-24,UPI
35275,7150,36,2024-07-17,UPI
35276,7326,20,2024-12-10,Card
35277,467,47,2024-12-12,Cash
35278,1462,30,2025-05-15,Cash
35279,3976,12,2026-06-06,Cash
35280,9239,27,2024-10-18,UPI
35281,323,13,2024-07-18,Net Banking
35282,752,8,2025-04-28,Net Banking
35283,9097,29,2025-03-24,Card
35284,3637,44,2025-05-10,Card
35285,4166,32,2026-05-11,Cash
35286,2191,10,2026-06-23,Cash
35287,9153,24,2026-04-16,Cash
35288,6963,50,2025-06-27,UPI
35289,7588,46,2025-11-18,UPI
35290,2325,14,2025-08-24,Cash
35291,5696,22,2025-01-25,Card
35292,1989,41,2026-05-19,Net Banking
35293,8786,25,2025-12-05,Card
35294,7349,41,2024-07-01,Card
35295,6633,43,2025-09-10,Net Banking
35296,2632,24,2025-10-18,Net Banking
35297,1603,23,2025-12-10,UPI
35298,1805,40,2025-06-13,Cash
35299,932,17,2026-01-23,UPI
35300,4615,6,2025-08-17,UPI
35301,9656,28,2025-09-28,Net Banking
35302,1328,31,2025-09-30,Card
35303,4353,3,2025-09-30,UPI
35304,1551,35,2024-09-04,Net Banking
35305,1025,36,2026-03-10,Cash
35306,3381,27,2025-12-04,UPI
35307,2731,26,2025-11-08,Cash
35308,4845,1,2026-05-15,Card
35309,2979,7,2025-12-31,Card
35310,9541,42,2025-06-07,Cash
35311,4013,23,2025-11-06,UPI
35312,4244,18,2025-12-31,Net Banking
35313,8236,23,2024-10-03,Cash
35314,4027,41,2025-12-29,Card
35315,986,22,2024-10-27,Card
35316,2247,34,2025-02-02,Card
35317,4722,45,2025-04-05,Net Banking
35318,280,46,2025-11-27,UPI
35319,2014,14,2025-08-18,Cash
35320,7626,28,2024-10-26,UPI
35321,9523,47,2025-06-28,Cash
35322,7646,19,2026-04-29,Cash
35323,8439,22,2024-09-08,Net Banking
35324,4877,36,2026-03-26,Card
35325,5618,44,2025-07-12,UPI
35326,6488,29,2025-03-27,Net Banking
35327,587,15,2026-04-10,UPI
35328,5009,6,2026-02-04,UPI
35329,1793,36,2024-07-09,Cash
35330,754,2,2026-04-26,UPI
35331,2756,20,2026-04-08,Card
35332,467,28,2025-06-29,Card
35333,973,32,2025-07-07,Net Banking
35334,509,13,2025-05-03,UPI
35335,8341,42,2024-08-22,UPI
35336,1790,44,2024-07-12,Net Banking
35337,8965,3,2025-07-26,Net Banking
35338,9506,43,2026-05-19,UPI
35339,5702,24,2026-06-01,Cash
35340,6067,37,2024-10-08,Cash
35341,2873,8,2025-10-21,Cash
35342,7383,10,2025-02-14,Cash
35343,5455,3,2026-05-08,Net Banking
35344,120,46,2025-01-20,Cash
35345,7229,8,2025-02-09,Net Banking
35346,1353,20,2026-06-18,Net Banking
35347,764,6,2024-07-13,Net Banking
35348,3689,45,2026-05-21,Card
35349,965,44,2024-10-10,Card
35350,839,22,2026-04-26,UPI
35351,1843,2,2024-12-28,Card
35352,8768,8,2024-09-06,UPI
35353,4699,3,2026-02-12,Cash
35354,7483,13,2024-08-12,UPI
35355,8859,11,2025-12-06,Net Banking
35356,8574,19,2026-02-12,Card
35357,8176,32,2025-05-12,Card
35358,6959,36,2025-08-04,UPI
35359,2534,23,2025-02-01,UPI
35360,1960,36,2024-08-14,Cash
35361,9862,44,2024-12-06,UPI
35362,6184,41,2025-10-06,Cash
35363,7986,3,2026-02-15,Cash
35364,1970,28,2026-04-11,Cash
35365,9377,8,2026-05-04,Card
35366,3015,4,2026-02-24,Cash
35367,9800,44,2025-08-02,Cash
35368,5840,11,2025-01-04,UPI
35369,6048,41,2025-08-12,Card
35370,4099,50,2025-07-03,UPI
35371,2895,10,2025-07-12,Net Banking
35372,2960,50,2025-01-27,Net Banking
35373,3136,3,2025-04-30,Card
35374,8062,21,2025-06-14,Card
35375,5983,39,2025-12-01,Cash
35376,1999,13,2025-07-02,Cash
35377,1355,20,2025-08-15,UPI
35378,6025,35,2024-07-02,UPI
35379,7016,10,2025-11-03,UPI
35380,6377,46,2025-05-03,Card
35381,3832,29,2025-10-28,Net Banking
35382,3708,17,2024-12-03,Card
35383,9655,47,2026-02-20,UPI
35384,9921,34,2025-12-16,UPI
35385,5387,6,2024-09-17,UPI
35386,2247,17,2024-11-20,UPI
35387,5544,20,2025-07-21,Cash
35388,7918,39,2025-02-01,Card
35389,7502,27,2024-12-28,Card
35390,9028,25,2026-06-23,UPI
35391,4331,33,2025-04-05,Net Banking
35392,9845,10,2024-11-19,Cash
35393,4834,41,2024-10-13,Cash
35394,9630,46,2024-10-03,Cash
35395,6607,18,2026-04-26,Net Banking
35396,4959,41,2025-03-28,Net Banking
35397,1553,25,2024-11-04,Net Banking
35398,2630,33,2026-01-21,UPI
35399,1413,31,2026-03-25,UPI
35400,2127,26,2025-11-12,UPI
35401,5589,20,2025-08-09,Net Banking
35402,1434,24,2025-12-19,UPI
35403,5423,27,2024-10-15,Card
35404,2128,41,2026-02-01,UPI
35405,1028,46,2025-06-07,Cash
35406,2974,2,2025-11-14,UPI
35407,3017,43,2025-08-28,Net Banking
35408,4132,9,2025-10-21,UPI
35409,8141,50,2025-07-06,Card
35410,1313,48,2024-12-06,Net Banking
35411,4109,5,2026-06-29,Net Banking
35412,7875,2,2025-02-27,Cash
35413,9127,24,2025-11-16,Card
35414,9368,48,2025-02-07,UPI
35415,4947,39,2024-12-30,UPI
35416,6964,46,2026-05-10,Cash
35417,288,38,2025-04-10,Cash
35418,7381,40,2024-06-30,Net Banking
35419,6482,5,2026-01-10,Card
35420,9644,21,2026-04-23,Card
35421,8496,31,2024-08-31,Card
35422,4818,21,2026-05-03,Card
35423,2099,7,2025-11-16,Net Banking
35424,5630,27,2024-12-29,Card
35425,8620,45,2025-07-22,Card
35426,9867,45,2025-02-28,Net Banking
35427,822,18,2024-09-15,Cash
35428,3055,34,2025-09-12,Net Banking
35429,8217,26,2024-09-15,UPI
35430,2437,31,2024-07-15,Cash
35431,1665,14,2025-09-21,Net Banking
35432,8282,26,2026-01-07,Cash
35433,1732,9,2025-06-07,Card
35434,8552,42,2024-11-19,UPI
35435,2078,13,2025-01-28,Cash
35436,1425,4,2024-11-17,Net Banking
35437,6605,33,2026-05-11,Net Banking
35438,8596,39,2024-07-03,Cash
35439,6050,15,2024-10-10,UPI
35440,7766,39,2024-09-29,UPI
35441,9466,15,2025-07-06,UPI
35442,2803,27,2024-09-14,Cash
35443,1250,25,2026-06-28,UPI
35444,2372,21,2025-07-26,Card
35445,5043,48,2024-12-04,Net Banking
35446,6072,16,2025-12-26,UPI
35447,7232,8,2025-09-20,UPI
35448,4661,13,2025-08-12,UPI
35449,5085,4,2025-10-14,Net Banking
35450,3341,43,2026-06-07,Net Banking
35451,4207,39,2026-05-09,Card
35452,6356,36,2024-11-20,Cash
35453,2147,1,2026-01-25,Cash
35454,4694,39,2026-05-03,UPI
35455,8905,1,2025-08-07,UPI
35456,1444,35,2025-03-03,Card
35457,4769,27,2024-10-01,UPI
35458,951,20,2026-01-05,Card
35459,4038,50,2025-06-28,UPI
35460,5485,40,2025-10-09,UPI
35461,1251,38,2024-10-30,Net Banking
35462,9496,48,2025-06-05,Cash
35463,5607,41,2026-05-19,UPI
35464,1590,6,2024-11-24,UPI
35465,8439,35,2026-03-28,Cash
35466,776,26,2025-05-26,Net Banking
35467,2229,32,2025-04-17,Net Banking
35468,6445,48,2025-02-14,UPI
35469,6587,13,2024-09-19,Net Banking
35470,1232,40,2025-11-23,Card
35471,7934,7,2025-11-23,Cash
35472,3759,42,2025-01-25,UPI
35473,7829,27,2025-05-25,Net Banking
35474,9625,9,2025-04-20,UPI
35475,3790,23,2026-02-04,Card
35476,6392,48,2024-09-24,UPI
35477,3074,12,2026-03-23,Card
35478,7458,36,2024-07-12,Card
35479,2927,39,2026-04-13,Card
35480,7546,8,2024-07-31,Cash
35481,5797,33,2025-07-04,Net Banking
35482,4241,4,2025-01-29,Card
35483,9214,9,2026-05-03,UPI
35484,4864,39,2024-07-01,Card
35485,2924,7,2025-05-16,Cash
35486,9002,46,2024-07-14,UPI
35487,9725,31,2025-01-15,Card
35488,2374,37,2025-03-25,Card
35489,8406,11,2025-03-12,Card
35490,9875,17,2025-06-10,Net Banking
35491,5185,39,2025-07-23,Cash
35492,7572,9,2024-07-20,Cash
35493,2769,21,2026-02-22,Card
35494,3010,41,2025-01-23,Card
35495,9531,41,2026-02-14,Card
35496,7591,22,2025-04-12,Cash
35497,3318,18,2025-01-16,Cash
35498,6350,43,2026-01-10,Card
35499,2236,34,2024-11-08,Card
35500,3683,46,2024-12-21,UPI
35501,6382,38,2024-08-06,Cash
35502,4865,27,2025-04-28,UPI
35503,2060,35,2025-08-15,UPI
35504,7587,37,2025-01-31,Cash
35505,7198,21,2025-04-19,Net Banking
35506,3852,26,2025-09-27,Net Banking
35507,6265,45,2024-10-19,Cash
35508,3653,45,2025-12-23,Net Banking
35509,8708,43,2026-03-30,Net Banking
35510,3787,17,2026-06-05,Card
35511,7599,24,2025-04-05,Net Banking
35512,7810,16,2025-07-16,Cash
35513,8218,47,2026-04-14,UPI
35514,541,38,2026-04-25,Cash
35515,4929,39,2025-10-25,Cash
35516,5680,49,2024-11-23,UPI
35517,3375,23,2026-02-06,Card
35518,7398,11,2025-02-20,Card
35519,5415,4,2026-04-16,Card
35520,3461,47,2024-08-31,Net Banking
35521,4557,42,2026-06-15,Net Banking
35522,4076,8,2025-12-04,Net Banking
35523,1112,7,2025-12-22,UPI
35524,1513,43,2025-05-12,Card
35525,8040,19,2024-11-12,Net Banking
35526,3939,27,2025-09-30,Cash
35527,2832,46,2024-09-13,UPI
35528,2604,31,2025-11-17,Card
35529,8403,19,2025-12-03,UPI
35530,6596,4,2026-03-10,Card
35531,6666,42,2026-01-03,UPI
35532,1686,41,2025-02-07,UPI
35533,429,31,2025-03-22,Cash
35534,7218,4,2025-09-17,UPI
35535,2911,30,2025-02-17,Card
35536,4565,18,2024-11-05,Net Banking
35537,8450,25,2025-05-13,Card
35538,4330,27,2025-11-23,Net Banking
35539,7779,32,2025-03-22,Card
35540,2879,33,2024-09-21,Net Banking
35541,9209,44,2026-03-27,Cash
35542,8479,26,2024-10-27,Net Banking
35543,5495,8,2025-05-12,UPI
35544,7521,19,2026-03-28,Card
35545,5240,49,2026-02-06,UPI
35546,2937,29,2025-05-26,Cash
35547,8637,42,2024-12-06,UPI
35548,5746,47,2025-04-20,UPI
35549,893,28,2026-06-04,Cash
35550,8164,49,2025-02-02,Card
35551,8853,23,2026-03-11,UPI
35552,1613,17,2025-06-18,Net Banking
35553,7038,27,2026-04-27,UPI
35554,3127,20,2025-10-28,Cash
35555,8631,30,2024-07-31,UPI
35556,9571,5,2026-01-17,Net Banking
35557,7043,49,2025-12-29,Cash
35558,8273,5,2025-05-24,Cash
35559,6231,50,2025-07-13,Net Banking
35560,966,4,2025-07-21,Card
35561,1440,49,2025-12-30,Card
35562,3316,2,2026-01-24,Cash
35563,9483,8,2024-12-14,Cash
35564,4471,4,2024-09-27,Card
35565,9280,40,2025-05-20,Net Banking
35566,8128,14,2026-02-09,Net Banking
35567,8168,16,2024-09-23,Net Banking
35568,5214,27,2024-10-20,Card
35569,3143,43,2026-01-11,Card
35570,240,20,2026-04-08,Card
35571,8972,10,2025-10-30,Net Banking
35572,8267,12,2025-09-21,UPI
35573,8407,12,2025-11-26,UPI
35574,3358,29,2026-05-06,UPI
35575,4281,8,2025-08-26,Card
35576,992,42,2024-10-11,Card
35577,2429,1,2026-02-04,Cash
35578,4928,24,2026-05-13,UPI
35579,7435,18,2025-03-08,Net Banking
35580,2727,14,2024-12-20,UPI
35581,4005,38,2025-07-12,Card
35582,439,29,2025-09-13,Net Banking
35583,5233,22,2024-10-29,UPI
35584,82,4,2025-07-13,Cash
35585,1444,21,2025-01-07,Card
35586,9568,6,2026-03-15,Net Banking
35587,7851,16,2025-08-08,Card
35588,6143,18,2024-12-23,Cash
35589,3697,3,2026-05-21,Cash
35590,532,33,2025-12-13,Cash
35591,9556,36,2025-03-30,Card
35592,7575,35,2025-08-15,Card
35593,9038,21,2024-09-25,Net Banking
35594,9019,48,2024-07-24,Net Banking
35595,1102,45,2024-11-03,Net Banking
35596,3209,40,2025-02-28,UPI
35597,6235,21,2026-01-18,UPI
35598,4068,34,2025-07-29,Cash
35599,2583,30,2025-07-11,Card
35600,1612,48,2026-03-24,Card
35601,8982,21,2026-04-11,Net Banking
35602,1457,16,2025-01-24,UPI
35603,7766,13,2025-06-30,Cash
35604,1066,39,2026-04-12,Net Banking
35605,6658,3,2025-01-14,Cash
35606,4385,38,2024-10-01,Card
35607,6313,24,2025-03-15,UPI
35608,8947,28,2025-06-24,UPI
35609,9042,20,2024-11-17,UPI
35610,7532,18,2025-03-07,Cash
35611,5971,28,2025-09-26,UPI
35612,8902,9,2025-11-10,Card
35613,9269,14,2025-06-06,Cash
35614,9539,34,2025-03-07,Cash
35615,4485,4,2025-10-05,Card
35616,6985,25,2026-03-02,UPI
35617,3735,10,2025-05-23,Card
35618,1949,2,2024-09-13,Cash
35619,7656,42,2026-06-28,UPI
35620,8337,4,2024-11-20,Cash
35621,4790,17,2025-01-18,Card
35622,9514,8,2026-01-27,Card
35623,1646,19,2024-08-21,Card
35624,3846,19,2026-02-04,Cash
35625,6235,21,2025-06-05,Net Banking
35626,7532,20,2025-01-25,Net Banking
35627,1890,19,2026-05-01,UPI
35628,4012,50,2025-03-25,Card
